Customer_ID,Gender,Age,Emirate,Foot_Length_cm,Foot_Width_cm,Arch_Height,Shoe_Size_UAE,Preferred_Style,Color_Preference,Customization_Option,Material_Preference,Shopping_Channel,Virtual_TryOn_Score,Ordered,Delivery_Time_days,Fit_Satisfaction_Score,Comfort_Score,Return_Flag,Plus_Size
7354,M,29,Fujairah,30.8,12.5,Normal,45,Sneakers,White,None,Canvas,Online,0.98,Y,7,5,5,N,Y
7355,F,46,Dubai,24.6,10.0,Normal,38,Sneakers,Blue,Embroidery,Vegan,Online,0.87,Y,8,5,5,N,N
7356,M,20,Ajman,29.1,12.7,Normal,42,Loafers,Pink,Initials,Mesh,Online,0.9,Y,10,5,5,N,N
7357,M,19,Sharjah,27.1,10.7,Normal,40,Sneakers,Beige,Embroidery,Synthetic,Online,0.95,Y,8,5,5,N,N
7358,F,30,Ras Al Khaimah,24.5,9.3,Low,38,Sports,Pink,None,Canvas,Offline,0.89,Y,4,4,4,N,N
7359,M,44,Dubai,29.1,10.9,Normal,41,Heels,Red,Vegan Material,Mesh,Offline,0.81,N,5,5,2,Y,N
7360,M,25,Sharjah,26.8,11.1,Normal,40,Boots,Brown,Vegan Material,Mesh,Online,0.95,Y,6,3,1,Y,N
7361,M,38,Abu Dhabi,27.8,10.8,High,40,Sports,Silver,Wide Fit,Synthetic,Online,0.92,Y,10,5,5,N,N
7362,F,56,Dubai,21.5,10.4,Normal,34,Sports,Blue,None,Canvas,Offline,0.92,Y,10,5,5,N,N
7363,M,29,Dubai,29.7,10.7,High,42,Sneakers,Brown,Wide Fit,Synthetic,Online,0.84,Y,4,5,1,N,N
7364,F,31,Umm Al Quwain,24.0,10.5,Normal,37,Boots,White,Wide Fit,Leather,Online,0.95,Y,5,4,4,N,N
7365,M,23,Dubai,25.2,10.8,High,39,Sneakers,Brown,Initials,Leather,Online,0.92,Y,9,4,2,Y,N
7366,M,34,Dubai,24.9,9.6,Normal,38,Boots,Silver,Wide Fit,Vegan,Online,0.88,Y,3,3,3,N,N
7367,M,37,Dubai,26.7,10.9,Normal,41,Sports,Beige,Embroidery,Leather,Offline,0.95,Y,5,3,3,N,N
7368,M,56,Dubai,28.8,11.5,Normal,42,Boots,Blue,Initials,Synthetic,Online,0.86,Y,3,5,5,N,N
7369,M,51,Abu Dhabi,26.6,11.8,Normal,39,Boots,White,Initials,Canvas,Offline,0.98,Y,7,5,5,N,N
7370,M,29,Umm Al Quwain,26.4,10.7,Normal,40,Sneakers,Blue,Initials,Synthetic,Online,0.82,Y,6,3,4,N,N
7371,F,33,Ajman,21.2,9.1,Low,34,Boots,Blue,Wide Fit,Mesh,Offline,0.85,Y,6,5,5,N,N
7372,M,41,Dubai,28.4,10.9,Normal,39,Boots,Silver,Wide Fit,Synthetic,Online,0.85,Y,9,5,5,N,N
7373,M,47,Sharjah,27.5,12.5,Normal,39,Loafers,Silver,None,Synthetic,Online,1.0,Y,4,4,4,N,N
7374,F,20,Fujairah,21.1,9.8,Normal,33,Sandals,Beige,None,Mesh,Online,0.84,Y,10,4,4,N,N
7375,M,24,Sharjah,27.1,11.1,Low,40,Sports,Gold,Embroidery,Mesh,Online,0.81,Y,4,4,4,N,N
7376,F,29,Abu Dhabi,24.9,10.0,Normal,38,Sneakers,Blue,Vegan Material,Leather,Offline,0.81,Y,4,5,5,N,N
7377,F,43,Dubai,27.0,9.6,Normal,40,Sneakers,Brown,None,Canvas,Online,0.97,Y,7,5,5,N,N
7378,M,28,Sharjah,27.4,10.4,Normal,40,Sneakers,Brown,Wide Fit,Synthetic,Online,0.99,Y,7,4,4,N,N
7379,F,42,Dubai,24.8,9.3,Normal,37,Loafers,White,None,Leather,Online,0.94,Y,8,5,4,N,N
7380,F,53,Sharjah,23.7,10.2,Normal,36,Loafers,White,Wide Fit,Vegan,Online,0.82,Y,7,5,5,N,N
7381,F,25,Ras Al Khaimah,24.7,10.2,Normal,37,Sneakers,White,Embroidery,Canvas,Online,0.87,Y,6,5,5,N,N
7382,M,36,Dubai,26.3,9.8,Normal,40,Heels,Brown,Embroidery,Canvas,Offline,0.85,Y,4,5,3,N,N
7383,F,59,Dubai,25.5,10.4,Low,40,Sandals,Brown,Initials,Vegan,Online,0.81,Y,6,4,4,N,N
7384,F,26,Sharjah,26.0,9.7,Normal,38,Sandals,Black,Initials,Canvas,Online,0.81,Y,4,2,3,Y,N
7385,F,24,Sharjah,24.0,10.2,Normal,37,Loafers,Pink,None,Synthetic,Online,0.9,Y,8,2,2,Y,N
7386,F,26,Dubai,26.2,8.6,Low,38,Boots,Red,Embroidery,Mesh,Online,0.94,Y,10,5,3,N,N
7387,F,54,Dubai,26.9,9.1,Normal,41,Boots,Black,Embroidery,Canvas,Online,0.9,Y,5,5,5,N,Y
7388,M,58,Dubai,29.4,12.3,Normal,42,Heels,Blue,Wide Fit,Mesh,Online,0.81,Y,3,4,4,N,N
7389,F,51,Dubai,23.7,10.4,Normal,37,Sneakers,Silver,None,Vegan,Online,0.91,Y,9,5,5,N,N
7390,M,34,Dubai,29.9,10.3,Normal,42,Boots,Blue,Wide Fit,Vegan,Offline,0.86,Y,8,4,4,N,N
7391,M,36,Dubai,26.1,11.0,Normal,39,Sandals,Beige,Embroidery,Mesh,Online,0.98,Y,4,5,4,N,N
7392,M,36,Dubai,28.9,11.7,Normal,43,Sandals,Red,Vegan Material,Vegan,Offline,0.94,Y,5,4,3,N,N
7393,F,38,Dubai,22.5,9.0,Normal,34,Sandals,Pink,Wide Fit,Synthetic,Online,0.94,Y,9,1,1,Y,N
7394,M,35,Sharjah,31.5,11.6,Normal,46,Sandals,Gold,Vegan Material,Mesh,Online,0.98,N,3,5,5,N,Y
7395,F,45,Sharjah,22.7,10.1,Normal,36,Heels,Beige,None,Synthetic,Online,0.97,Y,4,5,5,N,N
7396,M,27,Abu Dhabi,31.8,10.3,Normal,46,Sneakers,Green,None,Mesh,Offline,0.84,Y,7,5,5,N,Y
7397,M,55,Abu Dhabi,25.3,12.3,Normal,39,Sports,Blue,None,Synthetic,Offline,0.94,Y,6,5,5,N,N
7398,M,47,Dubai,29.6,10.6,Low,43,Sandals,Silver,None,Synthetic,Online,0.97,Y,4,3,3,N,N
7399,F,20,Ras Al Khaimah,28.8,10.3,Low,41,Loafers,White,Wide Fit,Leather,Offline,0.94,Y,3,5,5,N,Y
7400,M,50,Dubai,29.1,11.4,Normal,43,Sports,Brown,Wide Fit,Leather,Online,0.98,Y,7,5,5,N,N
7401,F,26,Abu Dhabi,24.2,9.7,Normal,39,Heels,Green,Wide Fit,Leather,Online,0.83,Y,3,4,4,N,N
7402,M,23,Abu Dhabi,26.5,9.8,Normal,39,Boots,Silver,Embroidery,Mesh,Online,1.0,Y,8,5,1,N,N
7403,M,50,Fujairah,33.5,10.7,Normal,46,Sandals,Red,Wide Fit,Canvas,Offline,0.8,Y,9,3,5,N,Y
7404,F,20,Ajman,25.9,9.1,Normal,41,Loafers,Blue,None,Vegan,Online,0.81,Y,6,5,5,N,Y
7405,F,46,Abu Dhabi,25.2,9.3,Normal,38,Sneakers,Brown,Vegan Material,Synthetic,Online,0.83,Y,10,4,4,N,N
7406,M,53,Dubai,27.1,12.0,High,42,Sports,White,Glitter,Vegan,Online,0.97,Y,8,4,4,N,N
7407,M,47,Dubai,31.2,10.9,Normal,44,Sandals,White,None,Canvas,Online,0.89,Y,7,4,5,N,Y
7408,F,20,Sharjah,24.5,9.9,Normal,38,Heels,Brown,Glitter,Vegan,Online,0.83,Y,3,1,1,N,N
7409,F,24,Ajman,22.1,9.4,Normal,36,Boots,Brown,Embroidery,Vegan,Online,0.81,Y,9,5,5,N,N
7410,F,53,Abu Dhabi,26.1,9.9,Normal,40,Loafers,White,None,Leather,Online,0.92,N,4,5,3,N,N
7411,F,41,Ras Al Khaimah,26.2,8.8,Normal,38,Sandals,Beige,Wide Fit,Canvas,Online,0.92,Y,6,3,3,N,N
7412,F,52,Ras Al Khaimah,23.3,9.3,High,36,Heels,Brown,Wide Fit,Canvas,Online,0.8,Y,7,5,5,N,N
7413,M,30,Dubai,30.0,10.3,High,44,Sneakers,Silver,None,Vegan,Online,0.87,Y,7,4,4,N,Y
7414,F,39,Abu Dhabi,24.7,9.8,High,38,Boots,Black,None,Synthetic,Offline,0.87,Y,7,5,5,N,N
7415,M,20,Dubai,29.8,12.2,Normal,42,Sandals,Black,None,Vegan,Online,0.81,Y,8,5,3,N,N
7416,M,39,Dubai,30.8,11.3,Normal,44,Sandals,Brown,Vegan Material,Leather,Online,0.88,Y,6,2,2,Y,Y
7417,F,59,Abu Dhabi,23.6,9.3,Normal,36,Loafers,Green,Glitter,Synthetic,Online,0.86,Y,8,4,4,N,N
7418,M,29,Sharjah,25.5,11.5,Normal,40,Loafers,Black,Wide Fit,Canvas,Online,0.9,Y,9,4,4,N,N
7419,F,25,Abu Dhabi,22.0,10.4,Normal,37,Sandals,Pink,Initials,Mesh,Offline,0.86,Y,3,3,3,N,N
7420,F,54,Ras Al Khaimah,22.2,9.9,Low,36,Sports,Gold,Vegan Material,Canvas,Online,0.82,Y,3,5,5,N,N
7421,F,32,Dubai,24.4,9.7,Normal,37,Loafers,Green,Wide Fit,Leather,Offline,0.81,Y,5,3,3,N,N
7422,M,59,Sharjah,30.9,11.6,Low,44,Heels,Pink,Glitter,Synthetic,Online,0.95,Y,6,4,4,N,Y
7423,M,28,Sharjah,29.0,10.3,Normal,42,Heels,Beige,Embroidery,Canvas,Online,0.96,Y,10,4,4,N,N
7424,F,18,Sharjah,24.7,9.6,Normal,37,Loafers,Blue,Glitter,Vegan,Online,0.95,Y,10,4,4,N,N
7425,F,39,Dubai,25.1,10.2,Normal,38,Boots,Gold,Glitter,Synthetic,Online,0.83,Y,7,5,5,N,N
7426,M,50,Abu Dhabi,23.8,11.7,Normal,37,Sports,Red,None,Canvas,Offline,0.89,Y,9,5,5,N,N
7427,F,22,Abu Dhabi,23.6,8.6,Low,37,Boots,Silver,Initials,Leather,Online,0.93,Y,6,5,3,N,N
7428,F,24,Abu Dhabi,26.5,10.4,Normal,40,Heels,Gold,Wide Fit,Vegan,Online,0.93,Y,7,5,5,N,N
7429,F,45,Dubai,23.6,9.8,Normal,36,Sports,Silver,None,Canvas,Offline,0.84,Y,8,5,5,N,N
7430,F,54,Abu Dhabi,23.3,9.7,Normal,36,Sandals,Blue,Embroidery,Canvas,Online,0.92,Y,3,4,1,N,N
7431,F,30,Sharjah,24.2,10.3,High,37,Loafers,Red,None,Synthetic,Online,0.85,Y,4,4,4,N,N
7432,F,58,Ras Al Khaimah,25.4,9.3,Normal,37,Sneakers,Gold,Vegan Material,Mesh,Online,0.85,Y,9,5,5,N,N
7433,F,30,Dubai,25.7,8.9,Normal,41,Boots,Brown,Wide Fit,Canvas,Online,0.89,Y,6,5,5,N,Y
7434,M,45,Sharjah,26.4,10.6,Normal,42,Loafers,Brown,Embroidery,Synthetic,Online,0.93,Y,4,5,5,N,N
7435,F,25,Abu Dhabi,24.6,10.0,Low,38,Loafers,Beige,None,Vegan,Online,0.86,Y,5,2,2,N,N
7436,M,23,Dubai,27.1,12.6,Normal,40,Sneakers,Brown,Glitter,Leather,Offline,1.0,Y,9,3,3,N,N
7437,M,18,Dubai,26.8,11.3,Normal,41,Sneakers,White,Initials,Vegan,Online,0.94,Y,3,5,5,N,N
7438,F,36,Abu Dhabi,24.3,10.0,Normal,35,Boots,Gold,Glitter,Synthetic,Offline,0.87,Y,3,2,3,Y,N
7439,F,39,Sharjah,23.7,9.9,Low,38,Sports,Blue,Embroidery,Synthetic,Online,0.92,Y,5,5,5,N,N
7440,M,53,Dubai,27.9,10.5,Normal,41,Sneakers,Red,None,Vegan,Online,1.0,Y,3,3,3,N,N
7441,F,40,Abu Dhabi,22.7,9.3,High,36,Loafers,White,None,Vegan,Offline,0.98,Y,6,5,5,N,N
7442,F,43,Abu Dhabi,25.5,9.6,Normal,38,Loafers,Blue,None,Canvas,Online,0.99,Y,10,5,5,N,N
7443,M,55,Dubai,29.2,11.8,Normal,44,Loafers,Green,Embroidery,Canvas,Online,0.87,Y,10,5,3,N,Y
7444,F,25,Dubai,24.6,9.7,High,37,Heels,Pink,Vegan Material,Mesh,Online,0.87,Y,7,5,5,N,N
7445,F,26,Dubai,24.8,9.7,Normal,38,Sandals,Silver,None,Synthetic,Online,0.92,Y,3,4,4,N,N
7446,F,50,Abu Dhabi,24.7,9.5,Low,38,Sports,Pink,Embroidery,Vegan,Online,0.88,Y,5,4,2,Y,N
7447,F,55,Dubai,26.9,10.4,High,39,Sandals,Red,Vegan Material,Mesh,Online,0.87,Y,10,5,5,N,N
7448,M,27,Dubai,26.2,10.6,Normal,39,Boots,Gold,Vegan Material,Synthetic,Online,0.9,Y,10,4,2,Y,N
7449,F,21,Abu Dhabi,24.1,10.6,High,36,Loafers,Gold,None,Synthetic,Online,0.85,Y,7,5,5,N,N
7450,F,42,Dubai,24.1,8.7,Normal,38,Sports,Blue,Vegan Material,Vegan,Offline,0.92,Y,6,4,3,N,N
7451,F,42,Dubai,26.0,10.1,Normal,39,Boots,Brown,Wide Fit,Canvas,Online,0.96,Y,5,5,5,N,N
7452,M,33,Dubai,28.4,12.3,Normal,41,Sandals,Red,None,Synthetic,Offline,0.87,Y,9,5,5,N,N
7453,M,46,Abu Dhabi,27.4,10.5,Normal,41,Sandals,Brown,None,Mesh,Online,0.9,Y,6,5,5,N,N
7454,F,26,Ajman,23.8,9.5,Normal,37,Sneakers,Red,Embroidery,Synthetic,Offline,0.95,Y,5,3,3,N,N
7455,M,54,Sharjah,26.8,12.6,Normal,41,Sandals,Black,Embroidery,Leather,Offline,0.98,Y,3,4,4,N,N
7456,M,36,Ras Al Khaimah,27.1,11.1,High,39,Sandals,Gold,Vegan Material,Mesh,Online,0.91,Y,4,5,5,N,N
7457,M,57,Abu Dhabi,27.4,9.9,High,42,Heels,Red,Glitter,Leather,Offline,0.99,Y,4,5,5,N,N
7458,F,51,Abu Dhabi,22.4,9.4,High,34,Heels,Brown,Vegan Material,Leather,Online,0.87,Y,9,2,2,Y,N
7459,M,42,Sharjah,28.0,11.2,Normal,41,Sandals,Silver,Initials,Vegan,Online,0.82,Y,9,4,4,N,N
7460,M,44,Dubai,29.4,11.2,Normal,43,Sneakers,Pink,Wide Fit,Vegan,Offline,0.98,Y,9,3,3,N,N
7461,F,35,Sharjah,24.0,10.0,Normal,38,Boots,Beige,Initials,Canvas,Online,0.98,Y,9,5,5,N,N
7462,F,24,Abu Dhabi,23.7,9.5,Normal,37,Boots,Beige,None,Leather,Online,0.91,Y,9,5,5,N,N
7463,F,26,Dubai,24.5,9.5,Normal,38,Boots,Brown,None,Canvas,Offline,0.88,Y,7,5,5,N,N
7464,M,31,Dubai,26.7,11.8,Normal,38,Sneakers,Brown,Initials,Canvas,Online,0.92,Y,6,3,3,N,N
7465,M,23,Abu Dhabi,25.1,11.0,Normal,38,Sandals,Red,Glitter,Synthetic,Online,0.83,N,10,5,5,N,N
7466,M,53,Dubai,26.0,11.1,Normal,38,Boots,Brown,Embroidery,Mesh,Online,0.83,Y,10,5,5,N,N
7467,F,35,Abu Dhabi,27.3,10.1,Normal,41,Sandals,Blue,None,Mesh,Online,0.86,Y,5,5,2,Y,Y
7468,F,49,Dubai,24.5,9.8,Normal,38,Boots,Green,Initials,Mesh,Online,0.95,Y,8,4,4,N,N
7469,F,40,Sharjah,24.6,9.1,Normal,38,Sports,Pink,Wide Fit,Synthetic,Online,0.99,Y,5,5,5,N,N
7470,F,55,Sharjah,25.6,10.4,Normal,38,Sneakers,Pink,Initials,Leather,Online,0.88,Y,10,2,2,N,N
7471,F,38,Abu Dhabi,21.5,10.2,Normal,34,Boots,White,Initials,Mesh,Online,0.84,Y,6,2,2,Y,N
7472,M,44,Ajman,28.4,9.9,Normal,42,Boots,Silver,None,Mesh,Online,0.88,Y,8,5,5,N,N
7473,F,37,Abu Dhabi,23.8,9.7,Normal,36,Heels,Gold,Embroidery,Vegan,Online,0.94,Y,10,5,5,N,N
7474,M,39,Abu Dhabi,28.9,11.9,High,43,Sports,Green,Initials,Mesh,Online,0.89,Y,6,5,5,N,N
7475,M,29,Sharjah,29.7,11.9,High,43,Sneakers,Silver,Glitter,Vegan,Offline,0.84,Y,10,5,5,N,N
7476,F,22,Fujairah,23.3,9.9,Normal,35,Loafers,Pink,Wide Fit,Vegan,Online,0.9,Y,6,5,5,N,N
7477,F,23,Sharjah,26.1,11.2,Normal,38,Heels,White,Vegan Material,Mesh,Online,0.96,Y,4,5,5,N,N
7478,F,52,Abu Dhabi,26.7,9.7,Normal,37,Sandals,Pink,Initials,Mesh,Online,0.85,Y,7,4,4,N,N
7479,F,51,Dubai,24.0,10.0,Normal,38,Sports,Green,Vegan Material,Synthetic,Online,0.83,Y,4,2,2,N,N
7480,M,23,Dubai,27.1,11.6,High,40,Sandals,Silver,None,Synthetic,Offline,0.88,Y,4,4,3,N,N
7481,F,58,Dubai,27.0,10.9,Normal,39,Boots,Pink,Vegan Material,Vegan,Online,0.87,Y,7,4,4,N,N
7482,M,40,Dubai,25.3,10.6,Normal,37,Boots,Black,Embroidery,Canvas,Online,0.93,Y,8,4,4,N,N
7483,F,55,Dubai,24.8,9.6,Normal,38,Sneakers,Beige,Initials,Leather,Online,0.84,Y,6,4,4,N,N
7484,M,31,Dubai,25.7,12.8,Low,38,Sneakers,Beige,Embroidery,Canvas,Online,0.91,Y,4,5,5,N,N
7485,F,49,Dubai,24.7,10.2,High,39,Sports,Green,None,Vegan,Online,0.89,Y,8,4,4,N,N
7486,F,29,Fujairah,24.3,10.4,Low,38,Sandals,Green,Wide Fit,Vegan,Online,0.85,Y,6,5,5,N,N
7487,F,30,Umm Al Quwain,25.5,9.9,Normal,38,Boots,Black,Wide Fit,Mesh,Offline,0.88,Y,3,5,5,N,N
7488,F,60,Sharjah,25.0,9.6,Low,39,Boots,White,Glitter,Leather,Online,0.99,Y,8,5,4,N,N
7489,M,41,Dubai,26.8,10.6,Normal,40,Sports,Red,Glitter,Leather,Offline,0.88,Y,3,3,4,N,N
7490,F,45,Umm Al Quwain,24.5,9.4,High,37,Sports,Pink,Vegan Material,Leather,Online,0.92,Y,8,4,5,N,N
7491,M,51,Abu Dhabi,27.0,10.3,Normal,39,Boots,Blue,Initials,Mesh,Online,0.86,Y,9,4,5,N,N
7492,M,41,Dubai,25.3,10.8,Normal,38,Loafers,Black,Vegan Material,Synthetic,Online,0.87,Y,3,4,4,N,N
7493,F,39,Dubai,23.8,11.1,Normal,37,Sports,Red,None,Mesh,Offline,0.97,Y,10,2,2,Y,N
7494,F,41,Dubai,24.4,10.4,Low,37,Loafers,Pink,None,Vegan,Online,0.92,Y,7,5,5,N,N
7495,F,50,Sharjah,24.5,9.3,High,38,Loafers,Black,Wide Fit,Synthetic,Online,0.81,N,7,5,5,N,N
7496,M,46,Ajman,27.8,10.4,Normal,41,Loafers,Silver,Glitter,Canvas,Online,0.87,Y,7,1,1,Y,N
7497,F,22,Abu Dhabi,24.8,9.5,Normal,39,Boots,Gold,Glitter,Vegan,Online,0.99,Y,5,4,4,N,N
7498,M,59,Sharjah,24.8,10.9,Normal,39,Sneakers,Pink,None,Canvas,Online,0.87,Y,4,5,5,N,N
7499,M,27,Abu Dhabi,29.8,9.3,Normal,44,Heels,White,Embroidery,Leather,Online,0.92,Y,7,5,5,N,Y
7500,F,43,Ras Al Khaimah,23.9,9.6,Normal,38,Heels,Beige,Vegan Material,Mesh,Online,0.88,Y,4,5,5,N,N
7501,M,51,Fujairah,27.4,12.4,Low,39,Loafers,White,Embroidery,Synthetic,Online,0.81,Y,6,5,5,N,N
7502,M,30,Sharjah,27.3,11.4,High,40,Sandals,Green,Vegan Material,Leather,Online,0.93,Y,10,2,1,Y,N
7503,M,32,Sharjah,25.5,10.7,Normal,38,Loafers,Silver,None,Canvas,Online,1.0,Y,7,4,4,N,N
7504,M,28,Dubai,26.8,12.0,Normal,40,Sandals,Red,None,Vegan,Online,1.0,Y,3,5,5,N,N
7505,F,33,Dubai,26.2,9.9,Normal,39,Loafers,Brown,Vegan Material,Vegan,Online,0.84,Y,8,4,4,N,N
7506,M,20,Abu Dhabi,25.1,11.9,Normal,37,Sandals,Pink,Initials,Leather,Online,0.87,Y,4,5,5,N,N
7507,F,49,Ras Al Khaimah,22.5,10.2,Normal,34,Loafers,Gold,Initials,Mesh,Online,0.85,Y,9,4,4,N,N
7508,M,56,Sharjah,24.9,11.6,Normal,38,Boots,Silver,None,Leather,Online,0.88,Y,9,2,2,Y,N
7509,F,37,Sharjah,24.3,9.9,Normal,38,Loafers,Silver,Initials,Canvas,Online,0.99,Y,6,1,3,Y,N
7510,M,36,Ajman,30.4,11.6,Normal,43,Sneakers,Blue,Wide Fit,Mesh,Online,0.92,Y,4,5,5,N,N
7511,M,30,Abu Dhabi,27.6,10.3,Normal,41,Heels,Blue,None,Canvas,Online,0.81,Y,4,5,5,N,N
7512,F,29,Fujairah,23.7,10.1,High,37,Sandals,Black,Glitter,Canvas,Offline,0.8,N,9,5,5,N,N
7513,F,27,Ajman,23.0,10.0,High,36,Sports,Red,None,Leather,Online,0.91,Y,6,4,4,N,N
7514,M,34,Ajman,28.9,11.6,Low,42,Sneakers,Blue,None,Vegan,Online,0.87,Y,8,4,1,Y,N
7515,M,53,Abu Dhabi,28.2,11.6,Low,40,Sports,Silver,Glitter,Leather,Online,0.99,Y,5,4,4,N,N
7516,F,33,Abu Dhabi,23.9,9.8,Normal,36,Loafers,Pink,Wide Fit,Synthetic,Online,0.82,Y,6,1,1,Y,N
7517,F,35,Umm Al Quwain,22.6,9.0,Normal,36,Boots,Pink,Vegan Material,Mesh,Offline,0.87,Y,5,4,4,N,N
7518,M,59,Abu Dhabi,28.3,10.9,Normal,41,Loafers,Pink,Embroidery,Vegan,Online,0.93,Y,4,5,5,N,N
7519,M,37,Abu Dhabi,29.8,9.9,High,43,Sneakers,Red,None,Mesh,Online,0.86,Y,10,5,1,N,N
7520,M,33,Abu Dhabi,29.0,11.5,Normal,43,Heels,Beige,Glitter,Synthetic,Online,0.85,Y,4,4,4,N,N
7521,F,52,Sharjah,25.3,9.6,Normal,37,Sandals,Pink,None,Leather,Online,0.96,Y,9,5,5,N,N
7522,M,42,Abu Dhabi,27.4,10.0,Normal,42,Loafers,Green,Glitter,Synthetic,Online,0.83,Y,5,5,5,N,N
7523,F,58,Dubai,24.4,8.9,Normal,36,Boots,White,None,Vegan,Offline,0.97,N,8,4,4,N,N
7524,M,55,Abu Dhabi,29.5,10.9,Normal,41,Loafers,Beige,Embroidery,Synthetic,Online,0.85,Y,7,4,4,N,N
7525,F,53,Abu Dhabi,21.9,10.0,Normal,35,Heels,Brown,Wide Fit,Mesh,Online,0.84,Y,5,3,3,N,N
7526,F,43,Abu Dhabi,24.2,9.6,Normal,38,Boots,Blue,None,Synthetic,Online,0.87,Y,10,1,1,Y,N
7527,F,52,Dubai,24.1,11.0,High,37,Heels,White,None,Mesh,Offline,0.84,Y,9,1,1,Y,N
7528,F,43,Abu Dhabi,25.0,9.7,Low,37,Sandals,Pink,Initials,Synthetic,Online,0.97,Y,9,3,3,N,N
7529,F,44,Dubai,25.7,8.7,Normal,39,Loafers,Gold,None,Canvas,Online,0.89,Y,3,4,4,N,N
7530,F,34,Abu Dhabi,25.9,9.9,Low,39,Loafers,Red,Embroidery,Canvas,Online,0.85,Y,9,5,5,N,N
7531,M,19,Abu Dhabi,25.9,13.6,Normal,39,Heels,Gold,Vegan Material,Synthetic,Online,0.99,Y,6,5,3,N,N
7532,M,38,Dubai,27.8,10.6,High,42,Heels,Brown,Wide Fit,Mesh,Online,0.92,Y,9,4,4,N,N
7533,F,32,Abu Dhabi,27.1,10.3,Normal,41,Sports,Gold,Wide Fit,Mesh,Online,0.93,Y,10,3,4,N,Y
7534,F,34,Dubai,22.4,9.9,Normal,35,Sandals,Beige,Wide Fit,Canvas,Online,0.88,Y,9,1,1,N,N
7535,F,60,Dubai,26.9,10.2,Normal,41,Sneakers,White,Initials,Mesh,Online,0.82,Y,7,5,5,N,Y
7536,M,23,Ajman,30.4,10.2,Normal,42,Sneakers,Brown,Wide Fit,Mesh,Online,0.89,Y,9,4,2,Y,N
7537,F,24,Sharjah,27.2,10.3,High,41,Boots,Pink,Wide Fit,Leather,Online,0.99,N,4,3,3,N,Y
7538,F,44,Dubai,23.8,8.2,Normal,38,Sneakers,Pink,None,Leather,Online,0.93,Y,7,4,4,N,N
7539,M,50,Sharjah,27.0,10.9,High,41,Sneakers,Green,Wide Fit,Synthetic,Offline,0.99,Y,9,5,5,N,N
7540,M,28,Dubai,25.9,12.0,Low,40,Sandals,Green,None,Vegan,Online,0.97,Y,6,5,5,N,N
7541,M,49,Dubai,29.5,11.7,Normal,42,Boots,Green,None,Leather,Online,0.96,Y,10,5,5,N,N
7542,F,37,Sharjah,23.4,9.2,Low,36,Heels,Black,None,Synthetic,Online,0.82,Y,10,2,2,Y,N
7543,M,36,Abu Dhabi,28.4,11.0,High,41,Sneakers,White,Initials,Leather,Online,0.92,Y,5,4,4,N,N
7544,F,33,Dubai,26.7,9.0,High,40,Loafers,Brown,Wide Fit,Mesh,Online,0.89,Y,4,4,4,N,N
7545,F,43,Dubai,23.5,9.7,Normal,36,Sports,Brown,Initials,Vegan,Online,0.9,Y,4,3,1,Y,N
7546,F,27,Abu Dhabi,24.0,10.4,Normal,38,Sports,Beige,Wide Fit,Leather,Online,0.9,Y,8,5,5,N,N
7547,M,27,Fujairah,28.4,11.5,Normal,43,Loafers,Silver,None,Mesh,Online,0.93,Y,10,2,1,Y,N
7548,F,18,Dubai,23.3,10.4,Normal,37,Loafers,Pink,Glitter,Canvas,Offline,0.92,Y,9,5,5,N,N
7549,M,41,Abu Dhabi,25.4,12.3,High,38,Loafers,Beige,Embroidery,Mesh,Offline,0.92,Y,3,5,5,N,N
7550,F,58,Umm Al Quwain,23.3,9.8,Normal,35,Sneakers,Gold,None,Leather,Online,0.88,Y,6,4,3,N,N
7551,M,45,Dubai,25.5,11.1,Normal,40,Sneakers,Gold,None,Mesh,Online,0.82,Y,6,4,4,N,N
7552,M,34,Ajman,26.5,12.2,Normal,40,Loafers,Blue,None,Synthetic,Online,0.96,Y,10,5,5,N,N
7553,F,26,Abu Dhabi,25.7,10.2,High,38,Sandals,Blue,Vegan Material,Leather,Online,0.98,Y,3,3,3,N,N
7554,F,58,Dubai,23.5,10.7,Normal,36,Sandals,Pink,None,Vegan,Online,0.84,Y,3,5,5,N,N
7555,F,47,Abu Dhabi,22.4,9.1,Normal,36,Sneakers,Blue,Embroidery,Synthetic,Online,0.88,Y,3,5,1,Y,N
7556,F,20,Sharjah,22.4,9.9,Normal,36,Sports,Beige,Glitter,Synthetic,Offline,0.88,Y,3,5,5,N,N
7557,F,41,Ajman,25.2,9.3,Normal,38,Loafers,Pink,None,Vegan,Online,0.99,Y,4,3,3,N,N
7558,M,26,Sharjah,28.3,10.8,Normal,41,Loafers,Red,Wide Fit,Vegan,Online,0.94,Y,5,2,2,Y,N
7559,F,43,Abu Dhabi,22.6,10.0,High,35,Loafers,Pink,None,Mesh,Online,0.9,Y,6,3,3,N,N
7560,M,33,Sharjah,28.1,13.3,High,40,Sneakers,Beige,None,Leather,Offline,0.94,Y,6,2,5,N,N
7561,F,38,Fujairah,25.5,9.9,Normal,38,Boots,Pink,None,Mesh,Online,0.99,Y,7,5,5,N,N
7562,F,28,Dubai,25.6,9.9,Normal,38,Sneakers,Gold,Vegan Material,Mesh,Online,0.84,Y,10,5,5,N,N
7563,F,18,Abu Dhabi,24.0,9.8,Normal,37,Loafers,Gold,None,Vegan,Online,0.88,Y,7,5,2,Y,N
